id,nearc4,educ,black,smsa,south,exper,lwage,expersq,expersq_100
3566,1,17,0,1,0,1,6.214608192,1,0.01
3568,1,13,0,1,0,10,6.795705795,100,1
3569,1,14,0,1,0,7,6.43775177,49,0.49
3570,1,14,0,0,0,8,5.777652264,64,0.64
3571,1,12,0,1,0,14,6.357842445,196,1.96
3572,1,12,0,1,0,7,6.056784153,49,0.49
3574,1,10,0,1,0,15,5.484797001,225,2.25
3576,1,17,0,1,0,5,6.630683422,25,0.25
3578,1,16,0,1,0,10,7.590346813,100,1
3580,1,12,0,1,0,14,6.543911934,196,1.96
3581,1,16,0,1,0,4,6.196444035,16,0.16
3582,1,16,0,1,0,2,6.336825848,4,0.04
3586,1,10,0,1,0,14,5.828945637,196,1.96
3587,1,13,0,1,0,8,5.697093487,64,0.64
3588,1,13,0,1,0,6,5.730099678,36,0.36
3589,1,13,0,1,0,5,7.000334263,25,0.25
3590,1,11,0,1,0,7,6.023447514,49,0.49
3593,1,12,0,1,0,15,6.406879902,225,2.25
3595,1,12,0,1,0,7,6.214608192,49,0.49
3596,1,15,0,1,0,4,6.378426075,16,0.16
3597,1,13,0,1,0,9,6.43775177,81,0.81
3599,1,10,0,1,0,9,5.966146946,81,0.81
3603,1,14,0,1,0,11,6.093569756,121,1.21
3605,1,13,0,1,0,7,6.561030865,49,0.49
3607,1,16,0,1,0,5,6.65672636,25,0.25
3609,1,12,1,1,0,10,6.234410763,100,1
3614,1,17,0,1,0,2,6.091310024,4,0.04
3615,1,13,0,1,0,7,5.991464615,49,0.49
3620,1,18,0,1,0,4,7.150701523,16,0.16
3621,1,12,1,1,0,8,6.003887177,64,0.64
3623,1,12,1,1,0,10,6.511745453,100,1
3624,1,10,1,1,0,11,5.634789467,121,1.21
3625,1,10,1,1,0,8,5.857933044,64,0.64
3627,1,18,0,1,0,6,7.602401257,36,0.36
3628,1,16,0,1,0,4,6.645091057,16,0.16
3632,1,16,0,1,0,7,6.763885021,49,0.49
3633,1,15,0,1,0,11,6.779922009,121,1.21
3634,1,12,0,1,0,8,6.309918404,64,0.64
3636,1,14,0,1,0,8,6.413458824,64,0.64
3637,1,13,0,1,0,6,6.357842445,36,0.36
3638,1,12,1,1,0,7,4.99721241,49,0.49
3646,1,16,0,1,0,7,6.714170456,49,0.49
3647,1,14,0,1,0,6,6.551080227,36,0.36
3649,1,18,0,1,0,3,6.620073318,9,0.09
3650,1,17,0,0,0,11,6.551080227,121,1.21
3651,1,18,0,1,0,8,6.539586067,64,0.64
3656,1,11,1,1,0,10,5.730099678,100,1
3658,1,17,0,0,0,8,6.762729645,64,0.64
3665,1,14,1,1,0,4,6.54102993,16,0.16
3666,1,11,1,1,0,7,6.684611797,49,0.49
3667,1,14,1,1,0,12,6.511745453,144,1.44
3669,1,14,0,1,1,5,6.244166851,25,0.25
3670,1,16,0,1,0,9,6.568078041,81,0.81
3671,1,13,0,1,0,6,6.739336491,36,0.36
3672,1,14,0,1,0,5,6.785587788,25,0.25
3673,1,14,0,1,0,7,6.54102993,49,0.49
3674,1,12,0,1,0,16,6.746412277,256,2.56
3675,1,12,0,1,0,11,6.603943825,121,1.21
3676,1,14,0,1,0,5,6.175867081,25,0.25
3678,1,16,0,1,0,8,6.678342342,64,0.64
3679,1,13,0,0,0,13,6.361302376,169,1.69
3682,1,12,0,1,0,16,6.767343044,256,2.56
3684,1,16,0,1,0,5,6.357842445,25,0.25
3685,1,17,0,1,0,10,7.233455181,100,1
3686,1,14,0,1,0,11,7.379631996,121,1.21
3690,1,12,1,1,0,12,6.514712811,144,1.44
3694,1,18,0,1,0,8,6.135564804,64,0.64
3697,1,12,0,1,0,11,6.49677515,121,1.21
3702,1,12,0,1,0,6,6.739336491,36,0.36
3707,1,12,0,0,0,15,6.48768425,225,2.25
3708,1,15,0,1,0,6,7.090076923,36,0.36
3709,1,13,0,1,0,14,6.646390438,196,1.96
3711,1,12,1,1,0,9,5.52146101,81,0.81
3713,1,12,0,1,0,6,5.837730408,36,0.36
3715,1,12,0,1,0,16,7.656810284,256,2.56
3716,1,18,0,1,0,3,6.936342716,9,0.09
3717,1,12,0,1,0,7,6.569481373,49,0.49
3719,1,10,0,1,0,12,6.388561249,144,1.44
3722,1,15,0,1,1,11,6.72503376,121,1.21
3723,1,15,0,1,0,7,5.991464615,49,0.49
3726,1,14,1,1,0,11,6.580639362,121,1.21
3727,1,12,1,1,0,13,5.117993832,169,1.69
3728,1,14,0,1,0,7,6.146329403,49,0.49
3729,1,18,0,1,0,3,6.466144562,9,0.09
3730,1,13,0,1,0,15,6.396929741,225,2.25
3731,1,12,0,1,0,6,5.991464615,36,0.36
3732,1,13,0,1,0,5,6.907755375,25,0.25
3733,1,14,0,1,0,8,6.501289845,64,0.64
3739,1,16,0,1,0,2,6.315358162,4,0.04
3744,1,14,0,1,0,8,6.665683746,64,0.64
3746,1,15,0,1,0,7,6.502789974,49,0.49
3747,1,10,0,1,0,9,5.703782558,81,0.81
3750,1,16,0,1,0,8,6.546785355,64,0.64
3752,1,14,0,0,0,13,6.082219124,169,1.69
3754,1,13,0,1,0,6,6.529418945,36,0.36
3756,1,14,0,1,0,6,6.025866032,36,0.36
3757,1,12,0,1,0,7,6.621405602,49,0.49
3758,1,13,0,1,0,7,5.442417622,49,0.49
3762,1,16,0,1,0,7,6.224558353,49,0.49
3763,1,16,0,0,0,8,6.396929741,64,0.64
3764,1,18,0,1,0,9,7.177018642,81,0.81
3765,1,18,0,1,0,8,6.964135647,64,0.64
3766,1,15,0,1,0,11,6.440946579,121,1.21
3767,1,16,0,1,0,11,6.956545353,121,1.21
3770,1,18,0,0,0,8,6.890609264,64,0.64
3773,1,18,0,1,0,10,7.156176567,100,1
3774,1,12,0,1,0,8,6.70686245,64,0.64
3775,1,17,0,1,0,1,6.214608192,1,0.01
3777,1,12,0,1,0,14,6.579251289,196,1.96
3778,1,12,0,1,0,11,6.287858486,121,1.21
3779,1,17,0,0,0,11,6.84375,121,1.21
3782,1,11,0,1,0,8,5.703782558,64,0.64
3783,1,11,0,0,0,15,6.660574913,225,2.25
3784,1,8,0,0,0,20,6.47697258,400,4
3785,1,18,0,1,0,5,6.903747082,25,0.25
3786,1,17,0,1,0,5,6.366470337,25,0.25
3787,1,16,0,1,0,4,5.442417622,16,0.16
3788,1,16,0,0,0,3,6.289715767,9,0.09
3792,1,15,1,1,0,13,6.442540169,169,1.69
3793,1,12,1,1,0,10,6.513230324,100,1
3794,1,16,0,1,0,5,5.442417622,25,0.25
3795,1,18,0,1,0,5,6.573680401,25,0.25
3798,1,13,0,1,0,5,5.655992031,25,0.25
3799,1,15,0,1,0,5,6.214608192,25,0.25
3800,1,16,0,1,0,5,5.743003368,25,0.25
3804,1,11,0,1,0,8,5.298317432,64,0.64
3809,1,16,0,1,0,11,7.008505344,121,1.21
3810,1,12,0,1,0,11,6.368186951,121,1.21
3812,1,16,0,1,0,8,6.001414776,64,0.64
3813,1,13,0,1,0,6,6.4264884,36,0.36
3815,1,16,0,1,0,5,5.624017715,25,0.25
3816,1,17,0,1,1,2,6.869014263,4,0.04
3817,1,15,0,1,0,9,6.539586067,81,0.81
3818,1,12,0,1,0,10,6.33327961,100,1
3821,1,8,0,1,0,19,7.197435379,361,3.61
3822,1,14,0,1,0,11,6.511745453,121,1.21
3823,1,16,0,0,0,10,6.752270222,100,1
3824,1,16,0,1,0,10,5.56068182,100,1
3825,1,15,0,1,0,7,6.354370117,49,0.49
3828,1,13,0,1,0,5,6.439350605,25,0.25
3830,1,12,0,1,0,14,7.274479389,196,1.96
3831,1,14,0,0,0,8,5.817111015,64,0.64
3832,1,12,0,1,0,9,6.357842445,81,0.81
3836,1,13,0,1,0,5,6.173786163,25,0.25
3837,1,15,0,1,0,7,5.52146101,49,0.49
3840,1,11,0,1,0,7,6.171700478,49,0.49
3842,1,15,0,1,0,13,6.945051193,169,1.69
3843,1,18,0,1,0,9,6.993933201,81,0.81
3845,1,18,0,1,0,2,6.135564804,4,0.04
3846,1,12,0,0,0,14,6.43775177,196,1.96
3847,1,16,0,1,0,3,6.705638885,9,0.09
3849,1,14,0,1,0,8,5.888877869,64,0.64
3852,1,12,0,1,0,9,5.768321037,81,0.81
3855,1,16,0,1,0,10,5.849324703,100,1
3856,0,12,0,1,0,12,6.758094311,144,1.44
3858,0,10,0,1,0,10,5.641907215,100,1
3859,0,12,0,1,0,6,6.549650669,36,0.36
3860,0,12,0,1,0,6,6.421622276,36,0.36
3863,0,11,0,0,0,8,6.070737839,64,0.64
3865,1,16,0,1,0,3,6.280395985,9,0.09
3867,1,16,0,1,0,4,6.43775177,16,0.16
3869,1,18,0,1,0,2,6.357842445,4,0.04
3870,1,12,0,1,0,6,6.736967087,36,0.36
3874,1,16,0,1,0,4,6.001414776,16,0.16
3879,1,15,0,1,0,11,6.315358162,121,1.21
3880,1,18,0,1,0,7,6.921658039,49,0.49
3883,1,16,0,1,0,7,5.783825397,49,0.49
3885,1,15,0,1,0,9,6.647688389,81,0.81
3887,1,14,0,1,0,4,6.551080227,16,0.16
3889,1,17,0,1,0,1,6.306275368,1,0.01
3890,1,16,0,1,0,4,6.43775177,16,0.16
3891,1,16,0,1,0,6,6.81454277,36,0.36
3895,1,12,0,1,0,15,6.613384247,225,2.25
3896,1,12,0,0,0,6,6.513230324,36,0.36
3897,0,16,0,0,0,6,6.705638885,36,0.36
3899,1,15,0,1,0,4,6.646390438,16,0.16
3900,1,15,0,1,0,6,6.588926315,36,0.36
3902,1,12,0,1,0,6,6.501289845,36,0.36
3903,1,14,0,1,0,7,6.533788681,49,0.49
3906,1,14,0,1,0,6,6.327936649,36,0.36
3908,1,16,0,1,0,6,6.214608192,36,0.36
3912,1,14,0,1,0,8,6.507277489,64,0.64
3915,1,12,0,1,0,16,6.869014263,256,2.56
3918,1,16,0,1,0,6,6.587550163,36,0.36
3927,1,16,0,1,0,11,6.869014263,121,1.21
3928,1,17,0,1,0,10,6.421622276,100,1
3929,1,13,0,1,0,13,7.050989628,169,1.69
3931,1,13,0,1,0,10,6.514712811,100,1
3933,1,12,0,1,0,8,6.045005322,64,0.64
3934,1,12,0,1,0,7,6.968850613,49,0.49
3939,1,18,0,1,0,9,7.069023609,81,0.81
3940,1,15,0,1,0,6,6.747586727,36,0.36
3941,1,12,0,1,0,6,6.413458824,36,0.36
3943,1,18,0,1,0,9,6.047372341,81,0.81
3945,1,12,0,1,0,11,7.090076923,121,1.21
3946,1,14,0,1,0,14,6.936342716,196,1.96
3952,1,14,0,1,0,8,6.309918404,64,0.64
3953,1,15,0,1,0,10,6.685861111,100,1
3954,1,12,0,1,0,13,6.297109127,169,1.69
3955,1,9,0,1,0,16,5.857933044,256,2.56
3957,1,14,0,1,0,12,6.620073318,144,1.44
3958,1,14,0,1,0,14,6.109247684,196,1.96
3961,1,14,0,1,0,4,6.396929741,16,0.16
3963,1,12,0,1,0,15,6.751101494,225,2.25
3967,1,14,0,1,0,6,6.590301037,36,0.36
3968,1,12,0,1,0,16,6.54102993,256,2.56
3969,1,10,0,1,0,11,6.93244791,121,1.21
3973,1,14,0,1,0,8,7.050989628,64,0.64
3974,1,16,0,1,0,10,6.890609264,100,1
3975,1,15,0,1,0,13,6.588926315,169,1.69
3978,1,14,0,1,0,14,6.282266617,196,1.96
3979,1,12,0,1,0,7,6.276643276,49,0.49
3982,1,13,0,1,0,7,5.666426659,49,0.49
3983,1,17,0,1,0,3,5.746203423,9,0.09
3984,1,13,0,1,0,5,6.001414776,25,0.25
3986,1,18,0,1,0,6,7.003065586,36,0.36
3987,1,12,0,1,0,9,6.492239952,81,0.81
3988,1,12,0,1,0,14,6.070737839,196,1.96
3989,1,17,0,1,1,4,5.991464615,16,0.16
3993,1,15,0,1,0,5,5.572154045,25,0.25
3994,1,13,0,1,0,15,5.991464615,225,2.25
3997,1,16,0,0,0,12,6.357842445,144,1.44
3998,1,12,0,1,0,6,6.070737839,36,0.36
4000,1,17,0,1,0,2,6.152732849,4,0.04
4001,1,17,0,1,0,2,5.54126358,4,0.04
4002,1,12,0,0,0,8,6.43775177,64,0.64
4005,1,13,0,1,0,15,6.507277489,225,2.25
4007,1,12,0,1,0,12,6.955592632,144,1.44
4012,1,17,0,1,0,11,7.520776272,121,1.21
4013,1,15,0,1,0,12,6.645091057,144,1.44
4015,1,11,1,1,0,17,6.533788681,289,2.89
4018,1,15,0,1,0,3,6.47697258,9,0.09
4019,1,16,0,0,0,4,6.171700478,16,0.16
4027,0,16,0,0,0,2,5.831882477,4,0.04
4029,0,14,0,1,0,12,6.809039116,144,1.44
4031,0,12,0,0,0,15,5.860786438,225,2.25
4033,0,12,0,1,0,11,6.652863026,121,1.21
4034,0,12,0,1,0,8,6.551080227,64,0.64
4036,0,16,0,0,0,4,6.383506775,16,0.16
4037,0,12,0,0,0,6,6.606650352,36,0.36
4039,0,12,0,0,0,9,6.278521538,81,0.81
4040,0,16,0,1,0,3,6.0330863,9,0.09
4041,0,18,0,1,0,10,7.239932537,100,1
4043,0,12,0,0,0,16,6.306275368,256,2.56
4044,1,11,0,0,0,7,6.48768425,49,0.49
4046,1,12,0,0,0,7,6.349139214,49,0.49
4047,1,13,0,0,0,10,6.436150551,100,1
4048,1,16,0,1,0,9,6.091310024,81,0.81
4050,1,15,0,0,0,6,6.357842445,36,0.36
4051,1,13,0,0,0,8,6.291569233,64,0.64
4052,1,15,0,0,0,9,6.734591484,81,0.81
4061,0,14,0,1,0,9,6.584791183,81,0.81
4063,0,13,0,1,0,7,6.322565079,49,0.49
4064,0,13,0,0,0,5,5.811141014,25,0.25
4066,0,15,0,1,1,3,6.234410763,9,0.09
4067,0,12,0,1,0,13,6.357842445,169,1.69
4074,0,12,0,1,0,11,6.23636961,121,1.21
4078,1,15,0,1,0,4,5.739792824,16,0.16
4079,1,12,0,1,0,16,6.357842445,256,2.56
4081,1,12,0,1,0,16,6.507277489,256,2.56
4082,1,12,0,1,0,9,6.447305679,81,0.81
4083,1,16,0,1,0,3,6.501289845,9,0.09
4087,1,14,0,1,0,7,5.991464615,49,0.49
4089,1,11,0,0,0,7,5.393627644,49,0.49
4091,1,13,0,1,0,11,6.357842445,121,1.21
4093,1,13,0,1,0,10,6.047372341,100,1
4094,1,16,0,1,0,5,6.472346306,25,0.25
4095,1,15,0,1,0,7,5.843544483,49,0.49
4096,1,16,0,1,1,3,6.733401775,9,0.09
4097,1,15,0,1,0,4,6.43775177,16,0.16
4100,1,9,0,1,0,15,6.907755375,225,2.25
4101,1,16,0,1,0,9,6.823286057,81,0.81
4105,1,12,0,1,0,13,6.593044758,169,1.69
4107,1,12,0,1,1,6,6.104793072,36,0.36
4109,1,14,0,1,0,9,6.180016518,81,0.81
4111,1,12,0,1,0,7,6.018593311,49,0.49
4112,1,14,0,1,0,10,6.785587788,100,1
4116,0,14,0,1,0,7,5.857933044,49,0.49
4120,0,17,0,0,0,4,6.214608192,16,0.16
4123,0,15,0,1,0,12,6.597145557,144,1.44
4124,0,13,0,1,0,11,6.129050255,121,1.21
4125,0,16,0,1,0,6,6.580639362,36,0.36
4126,0,15,0,1,1,11,6.549650669,121,1.21
4127,0,14,0,1,0,10,6.665683746,100,1
4128,0,16,0,1,0,7,6.82979393,49,0.49
4129,0,14,0,1,0,6,6.107022762,36,0.36
4130,0,15,0,0,0,3,5.783825397,9,0.09
4131,0,13,0,0,0,13,6.52649498,169,1.69
4132,0,16,0,1,0,10,6.257667542,100,1
4133,0,18,0,1,0,4,6.152732849,16,0.16
4134,0,12,0,0,0,16,6.293419361,256,2.56
4135,0,14,0,0,0,9,6.747586727,81,0.81
4136,0,12,0,0,0,12,5.991464615,144,1.44
4137,0,18,0,0,0,3,6.304448605,9,0.09
4138,0,16,0,0,0,10,6.357842445,100,1
4139,0,11,0,0,0,7,5.703782558,49,0.49
4141,0,16,0,0,0,10,6.973543167,100,1
4142,0,12,0,0,0,14,6.580639362,196,1.96
4146,0,17,0,1,0,8,6.511745453,64,0.64
4148,0,17,0,1,1,4,6.605298042,16,0.16
4149,0,12,0,1,0,8,7.298445225,64,0.64
4156,0,17,0,0,0,4,6.774223804,16,0.16
4157,0,12,0,0,0,15,6.802394867,225,2.25
4162,0,13,0,0,0,12,6.685861111,144,1.44
4163,0,13,0,0,0,7,6.309918404,49,0.49
4164,0,10,0,0,0,18,6.354370117,324,3.24
4165,0,12,0,0,0,9,6.291569233,81,0.81
4167,0,16,0,1,0,10,6.672032833,100,1
4168,0,14,0,0,0,8,6.54102993,64,0.64
4169,0,16,0,0,0,4,5.52146101,16,0.16
4170,0,17,0,1,0,1,6.0330863,1,0.01
4171,0,9,0,0,0,17,6.453625202,289,2.89
4177,0,12,0,1,0,14,6.023447514,196,1.96
4183,0,12,0,0,0,7,5.703782558,49,0.49
4187,0,17,0,1,0,3,6.340359211,9,0.09
4189,0,16,0,0,0,10,6.463029385,100,1
4191,0,13,0,0,0,10,5.874930859,100,1
4193,0,12,0,0,0,15,5.991464615,225,2.25
4195,0,12,0,0,0,13,6.023447514,169,1.69
4198,0,14,0,0,0,13,6.274762154,169,1.69
4199,0,16,0,0,0,7,6.453625202,49,0.49
4200,0,14,0,0,0,7,4.969813347,49,0.49
4201,0,14,0,0,0,11,6.309918404,121,1.21
4205,0,12,0,0,0,14,6.186208725,196,1.96
4207,0,17,0,1,0,8,6.393590927,64,0.64
4212,0,14,0,1,1,6,6.135564804,36,0.36
4213,0,16,0,0,0,4,6.699500561,16,0.16
4214,0,12,0,0,0,7,6.43775177,49,0.49
4215,0,12,0,0,0,13,6.949856281,169,1.69
4216,0,16,0,1,0,5,6.684611797,25,0.25
4217,0,16,0,1,0,5,6.699500561,25,0.25
4218,0,17,0,1,0,3,6.070737839,9,0.09
4221,0,17,0,1,0,5,6.621405602,25,0.25
4224,0,14,0,1,0,6,5.683579922,36,0.36
4228,1,12,0,1,0,7,6.056784153,49,0.49
4229,1,12,0,1,0,15,6.551080227,225,2.25
4232,1,16,0,1,0,3,5.648974419,9,0.09
4233,1,14,0,0,0,7,6.295266151,49,0.49
4238,1,12,0,1,0,7,6.173786163,49,0.49
4239,1,16,0,1,0,4,5.934894085,16,0.16
4240,1,16,0,1,0,8,6.230481625,64,0.64
4241,1,12,0,1,0,7,6.214608192,49,0.49
4243,1,12,0,1,0,15,6.583409309,225,2.25
4244,1,12,0,0,0,7,5.393627644,49,0.49
4246,1,15,0,0,0,3,6.163314819,9,0.09
4248,1,13,0,1,0,7,7.091742039,49,0.49
4249,1,13,0,0,0,5,5.991464615,25,0.25
4250,1,16,0,1,0,7,6.398594856,49,0.49
4254,1,12,0,0,0,11,6.175867081,121,1.21
4255,1,16,0,0,0,11,6.551080227,121,1.21
4256,1,12,0,1,1,9,6.645091057,81,0.81
4257,1,14,0,1,1,5,6.270988464,25,0.25
4260,1,16,0,1,1,8,6.109247684,64,0.64
4262,1,10,0,1,1,18,6.33327961,324,3.24
4263,1,13,0,1,1,13,6.475432873,169,1.69
4265,1,8,0,1,1,18,6.152732849,324,3.24
4268,1,16,0,1,1,2,5.616771221,4,0.04
4269,1,16,0,1,1,11,6.577861309,121,1.21
4270,1,12,0,1,1,15,6.986566544,225,2.25
4274,1,16,0,1,1,12,6.511745453,144,1.44
4275,0,18,0,0,1,0,5.857933044,0,0
4276,0,14,1,1,1,8,6.645091057,64,0.64
4278,0,12,1,0,1,8,6.47697258,64,0.64
4279,0,9,0,0,1,15,6.621405602,225,2.25
4280,0,10,0,0,1,11,5.874930859,121,1.21
4281,0,9,0,0,1,9,5.52146101,81,0.81
4282,0,12,0,0,1,10,5.993961334,100,1
4283,0,11,0,0,1,8,6.052089214,64,0.64
4284,0,9,0,0,1,10,5.659482002,100,1
4285,0,13,1,0,1,7,5.733341217,49,0.49
4286,0,14,1,1,0,4,6.359573841,16,0.16
4288,0,16,1,0,1,8,6.082219124,64,0.64
4289,0,12,0,0,1,13,6.109247684,169,1.69
4290,0,17,0,1,1,5,5.153291702,25,0.25
4294,0,16,1,1,0,5,6.270988464,25,0.25
4295,0,12,1,0,1,12,6.177944183,144,1.44
4296,0,12,1,1,0,9,6.72503376,81,0.81
4297,0,12,1,0,1,16,5.56068182,256,2.56
4298,0,12,1,0,1,7,5.631211758,49,0.49
4301,0,13,1,0,1,6,5.857933044,36,0.36
4302,0,11,0,0,1,7,4.976733685,49,0.49
4304,0,10,1,0,1,11,5.438079357,121,1.21
4305,0,15,1,1,0,3,6.109247684,9,0.09
4307,0,16,0,1,1,3,5.953243256,9,0.09
4308,0,17,0,1,1,11,6.705638885,121,1.21
4309,0,16,0,0,1,8,6.869014263,64,0.64
4310,0,13,0,0,1,9,6.011267185,81,0.81
4311,0,16,0,1,1,3,6.265301228,9,0.09
4312,0,13,0,1,0,5,6.359573841,25,0.25
4313,0,14,0,0,1,8,6.429719448,64,0.64
4317,1,12,0,1,1,7,5.438079357,49,0.49
4318,1,11,1,1,1,13,6.363028049,169,1.69
4319,1,18,0,1,1,8,7.051855564,64,0.64
4320,1,12,1,1,1,10,5.940171242,100,1
4322,1,16,1,1,1,5,6.423246861,25,0.25
4324,1,12,1,1,1,10,6.109247684,100,1
4325,1,12,1,1,1,7,6.052089214,49,0.49
4326,1,12,1,1,1,10,6.214608192,100,1
4328,1,12,0,1,1,7,6.569481373,49,0.49
4329,1,12,0,1,1,7,6.620073318,49,0.49
4330,1,15,0,1,1,3,5.777652264,9,0.09
4333,1,13,0,1,1,9,6.945051193,81,0.81
4334,1,16,0,1,1,3,6.196444035,9,0.09
4335,1,13,0,1,1,10,6.26339817,100,1
4337,1,11,1,1,1,12,5.961005211,144,1.44
4338,1,10,1,1,1,10,6.13122654,100,1
4342,1,15,1,1,1,3,5.991464615,9,0.09
4343,1,15,1,1,1,6,6.6025877,36,0.36
4345,1,14,1,1,1,6,6.395261765,36,0.36
4351,0,18,1,0,1,9,7.030857563,81,0.81
4355,1,14,1,1,1,5,6.398594856,25,0.25
4356,1,10,1,1,1,10,5.697093487,100,1
4357,1,12,1,1,1,9,5.459585667,81,0.81
4358,1,13,1,1,1,6,5.393627644,36,0.36
4359,1,8,1,1,1,12,6.546785355,144,1.44
4360,1,9,1,1,1,9,6.295266151,81,0.81
4361,1,12,1,1,1,7,5.52146101,49,0.49
4364,1,16,0,1,1,4,5.991464615,16,0.16
4365,1,15,0,1,1,10,6.047372341,100,1
4368,1,12,0,1,1,7,5.669880867,49,0.49
4370,1,10,1,1,1,17,5.509388447,289,2.89
4372,1,13,1,1,1,7,5.940171242,49,0.49
4373,1,12,0,1,1,6,6.486160755,36,0.36
4374,1,12,0,1,1,14,6.566672325,196,1.96
4375,1,14,0,1,1,9,6.175867081,81,0.81
4376,1,16,0,1,1,3,6.463029385,9,0.09
4377,1,12,0,1,1,14,6.390240669,196,1.96
4378,1,7,0,1,1,18,6.359573841,324,3.24
4380,0,16,0,1,1,8,6.519147396,64,0.64
4383,0,16,0,1,1,10,7.338238239,100,1
4384,0,12,0,1,1,15,6.756932259,225,2.25
4385,0,18,0,1,1,8,6.280395985,64,0.64
4386,0,12,0,1,1,9,5.730099678,81,0.81
4387,0,14,0,0,1,9,6.396929741,81,0.81
4388,0,8,0,0,1,17,6.43775177,289,2.89
4392,0,13,0,1,1,10,6.291569233,100,1
4396,0,13,0,0,1,8,5.840641499,64,0.64
4397,0,12,0,0,1,7,6.214608192,49,0.49
4398,0,11,1,1,0,9,5.768321037,81,0.81
4400,0,18,1,0,1,3,5.934894085,9,0.09
4401,0,15,1,0,1,4,5.236442089,16,0.16
4404,0,9,1,0,1,18,5.123963833,324,3.24
4405,0,2,1,0,1,17,5.52146101,289,2.89
4406,0,3,1,0,1,15,5.247024059,225,2.25
4407,0,12,1,1,0,10,6.907755375,100,1
4408,0,12,1,0,1,6,6.335054398,36,0.36
4409,0,9,1,0,1,9,6.436150551,81,0.81
4410,0,12,1,1,1,6,6.570882797,36,0.36
4411,0,12,0,0,1,6,6.287858486,36,0.36
4413,0,13,1,0,1,7,5.872117996,49,0.49
4414,0,12,1,0,1,6,5.480638981,36,0.36
4417,0,12,0,0,1,6,6.035481453,36,0.36
4418,1,13,0,0,1,8,6.933423042,64,0.64
4419,1,17,0,0,1,9,5.686975479,81,0.81
4421,1,12,1,1,1,8,6.309918404,64,0.64
4422,1,12,1,1,1,9,6.287858486,81,0.81
4424,1,5,0,0,1,19,5.857933044,361,3.61
4425,1,12,0,0,1,9,6.566672325,81,0.81
4428,1,12,1,0,1,11,5.433722019,121,1.21
4429,1,12,1,0,1,9,5.393627644,81,0.81
4431,1,12,1,0,1,11,5.736572266,121,1.21
4433,1,12,1,1,0,6,5.768321037,36,0.36
4434,1,12,1,0,1,9,5.713732719,81,0.81
4437,1,13,0,0,1,7,6.109247684,49,0.49
4438,1,12,1,1,1,11,6.624065399,121,1.21
4440,1,12,0,0,1,8,6.082219124,64,0.64
4442,1,11,1,0,1,11,5.783825397,121,1.21
4444,1,16,0,0,1,10,6.740519524,100,1
4445,1,14,0,0,1,6,5.746203423,36,0.36
4446,1,13,0,1,1,15,6.171700478,225,2.25
4448,1,12,0,1,1,13,6.061457157,169,1.69
4449,1,14,0,1,1,9,6.194405556,81,0.81
4450,1,12,0,1,1,6,5.888877869,36,0.36
4451,1,14,0,1,1,13,5.991464615,169,1.69
4454,1,12,1,1,1,6,6.047372341,36,0.36
4458,1,12,1,0,1,9,5.739792824,81,0.81
4459,1,11,1,0,1,10,5.602118969,100,1
4461,1,18,1,1,1,2,5.953243256,4,0.04
4462,1,16,1,1,1,2,6.270988464,4,0.04
4464,1,11,0,0,1,14,6.551080227,196,1.96
4467,1,10,0,0,1,16,5.942799568,256,2.56
4470,1,12,0,0,1,10,6.142037392,100,1
4471,1,10,0,0,1,18,5.991464615,324,3.24
4473,1,10,0,0,1,17,6.120297432,289,2.89
4476,0,12,1,0,1,6,5.56068182,36,0.36
4477,0,13,1,1,0,9,6.558197975,81,0.81
4482,0,13,0,0,1,11,6.0330863,121,1.21
4486,0,11,1,0,1,10,5.52146101,100,1
4488,0,12,1,0,1,6,6.13122654,36,0.36
4489,0,8,1,0,1,12,5.783825397,144,1.44
4490,0,9,1,0,1,10,5.616771221,100,1
4491,0,12,1,0,1,8,5.783825397,64,0.64
4492,0,15,1,1,0,4,5.703782558,16,0.16
4493,0,8,1,0,1,17,5.52146101,289,2.89
4495,0,12,0,0,1,10,5.662960529,100,1
4497,0,13,1,1,1,9,6.309918404,81,0.81
4500,0,12,0,0,1,15,6.061457157,225,2.25
4501,0,8,1,1,1,16,5.926926136,256,2.56
4503,0,9,0,0,1,15,6.357842445,225,2.25
4504,0,13,0,0,1,6,6.274762154,36,0.36
4505,0,12,0,1,1,6,5.52146101,36,0.36
4506,0,12,0,0,1,9,6.086774826,81,0.81
4507,0,12,0,0,1,8,6.12468338,64,0.64
4508,0,12,0,0,1,9,6.082219124,81,0.81
4511,0,12,1,0,1,9,6.309918404,81,0.81
4512,0,16,0,1,1,3,6.47697258,9,0.09
4514,0,11,0,0,1,9,6.047372341,81,0.81
4516,0,13,0,1,1,8,6.040254593,64,0.64
4517,0,14,0,1,1,5,5.298317432,25,0.25
4518,0,8,0,0,1,12,5.991464615,144,1.44
4519,0,9,0,1,1,9,5.703782558,81,0.81
4520,0,12,0,1,1,12,6.570882797,144,1.44
4521,0,12,0,0,1,7,5.986452103,49,0.49
4522,0,9,0,0,1,14,5.986452103,196,1.96
4523,0,16,0,1,1,6,6.598508835,36,0.36
4525,0,12,0,0,1,7,6.533788681,49,0.49
4530,0,6,0,0,1,16,5.356586456,256,2.56
4531,0,12,0,0,1,13,6.120297432,169,1.69
4534,0,15,0,1,1,3,5.857933044,9,0.09
4535,0,16,0,0,1,6,6.357842445,36,0.36
